ID team,ID player,division,player_rating
332,6591.00,3,378.94
565,5030.00,3,374.70
565,5520.00,3,369.76
489,11417.00,3,363.44
397,10203.00,3,362.32
397,3853.00,3,362.18
397,8379.00,3,357.80
406,7838.00,3,354.29
269,10207.00,3,351.85
565,7561.00,3,348.71
570,11463.00,3,346.84
269,10217.00,3,345.46
489,10299.00,3,335.67
570,6234.00,3,335.24
189,7409.00,3,331.14
397,8952.00,3,324.20
129,6123.00,3,323.65
397,6551.00,3,322.30
407,6551.00,3,322.30
407,7729.00,3,322.24
570,10310.00,3,321.63
397,3052.00,3,319.42
407,7897.00,3,317.46
565,5161.00,3,316.46
269,10212.00,3,311.82
205,7201.00,3,310.75
397,7952.00,3,304.67
406,10065.00,3,300.52
332,11808.00,3,300.37
129,10147.00,3,296.83
504,10063.00,3,295.40
489,8723.00,3,293.61
337,7026.00,3,292.54
582,3850.00,3,292.02
570,8110.00,3,291.66
38,6841.00,3,288.86
570,10329.00,3,288.55
407,4571.00,3,287.58
504,4251.00,3,286.91
397,4602.00,3,285.84
491,4561.00,3,285.55
269,8446.00,3,284.34
269,10218.00,3,283.89
332,3721.00,3,283.30
205,6612.00,3,281.69
129,5025.00,3,281.65
189,5818.00,3,281.43
129,4208.00,3,280.44
205,5895.00,3,279.83
406,7233.00,3,278.98
504,11712.00,3,278.00
489,10297.00,3,277.98
569,7923.00,3,277.70
570,7923.00,3,277.70
502,7097.00,3,274.88
8,2753.00,3,273.03
54,2753.00,3,273.03
397,1421.00,3,270.72
8,1133.00,3,270.05
54,1133.00,3,270.05
189,8053.00,3,269.86
397,8041.00,3,269.77
406,11740.00,3,269.66
406,11739.00,3,269.51
205,2458.00,3,268.25
269,6287.00,3,266.59
337,4360.00,3,265.70
565,5829.00,3,264.77
581,701.00,3,264.06
565,4331.00,3,263.56
269,8671.00,3,263.16
570,9685.00,3,262.45
502,7757.00,3,261.68
205,4446.00,3,261.12
269,2438.00,3,260.15
407,5749.00,3,259.60
397,8095.00,3,258.78
129,4321.00,3,258.45
8,7710.00,3,258.35
8,1144.00,3,257.94
54,1144.00,3,257.94
491,7157.00,3,256.70
665,8006.00,3,255.88
205,5500.00,3,255.58
129,1233.00,3,255.28
582,756.00,3,253.08
570,6252.00,3,253.00
337,8906.00,3,250.08
129,1254.00,3,249.82
337,7847.00,3,248.81
337,5596.00,3,247.53
397,8924.00,3,246.69
205,2290.00,3,246.65
406,9691.00,3,246.53
406,8641.00,3,245.84
489,8727.00,3,245.80
332,6585.00,3,245.27
502,4610.00,3,245.08
205,1100.00,3,244.70
129,3697.00,3,244.34
337,74.00,3,244.25
489,10298.00,3,244.25
504,11710.00,3,243.91
54,4246.00,3,243.65
565,10083.00,3,243.48
332,10357.00,3,243.39
565,7558.00,3,241.15
491,6602.00,3,240.78
8,1557.00,3,239.60
569,7616.00,3,239.40
504,4250.00,3,238.19
397,333.00,3,237.36
570,5544.00,3,237.25
407,5547.00,3,236.04
569,5547.00,3,236.04
110,556.00,3,235.76
397,10530.00,3,235.75
565,7781.00,3,235.01
582,490.00,3,234.50
38,4604.00,3,234.47
269,5598.00,3,234.10
205,4400.00,3,233.45
269,5782.00,3,233.28
570,10326.00,3,231.11
581,724.00,3,230.53
332,6254.00,3,230.39
397,9560.00,3,230.25
570,6138.00,3,228.71
8,4237.00,3,228.19
54,4237.00,3,228.19
665,4237.00,3,228.19
502,2443.00,3,227.22
129,4337.00,3,226.42
502,5519.00,3,225.01
54,8774.00,3,224.68
489,8717.00,3,224.39
570,7846.00,3,223.88
665,6640.00,3,223.70
397,334.00,3,223.65
569,8576.00,3,223.38
8,9620.00,3,222.39
205,4204.00,3,222.31
269,7110.00,3,222.01
129,3742.00,3,221.20
504,5450.00,3,221.13
407,6897.00,3,220.71
189,6621.00,3,219.87
8,1146.00,3,219.76
54,1146.00,3,219.76
489,8722.00,3,218.70
406,4173.00,3,218.69
491,6495.00,3,218.66
38,6479.00,3,218.08
8,1140.00,3,217.59
665,1140.00,3,217.59
581,4309.00,3,217.38
397,8481.00,3,216.83
397,3631.00,3,215.85
569,3680.00,3,214.92
129,2743.00,3,214.85
570,6138.00,3,214.59
489,8908.00,3,214.57
504,7094.00,3,214.38
110,8035.00,3,213.79
26,2464.00,3,213.77
406,10064.00,3,213.56
205,7771.00,3,213.01
110,8597.00,3,212.88
570,5248.00,3,210.79
502,8948.00,3,210.63
337,467.00,3,210.54
491,8742.00,3,210.12
569,11451.00,3,209.22
582,2211.00,3,209.15
189,8716.00,3,208.59
189,6622.00,3,208.31
189,8895.00,3,208.06
406,11738.00,3,207.12
504,11720.00,3,206.53
569,850.00,3,206.00
502,7627.00,3,205.45
665,8928.00,3,204.87
504,11716.00,3,204.84
269,6208.00,3,204.77
397,2915.00,3,204.74
491,6888.00,3,204.00
337,6893.00,3,203.95
582,5237.00,3,203.10
665,2236.00,3,201.78
504,11714.00,3,201.52
8,3846.00,3,200.64
489,10074.00,3,200.08
406,6936.00,3,200.05
582,10515.00,3,199.86
569,8811.00,3,196.89
269,3217.00,3,196.77
502,9605.00,3,196.70
110,8149.00,3,196.29
570,8149.00,3,196.29
569,854.00,3,195.75
569,5826.00,3,195.49
565,5616.00,3,195.10
565,10088.00,3,194.08
26,9322.00,3,193.85
129,9322.00,3,193.85
491,593.00,3,193.56
8,5473.00,3,192.85
54,5473.00,3,192.85
38,495.00,3,190.65
491,3587.00,3,189.68
582,366.00,3,189.66
570,6311.00,3,189.39
54,1128.00,3,189.25
129,4288.00,3,187.86
129,1250.00,3,187.71
582,2777.00,3,187.16
129,1253.00,3,186.44
582,2766.00,3,186.13
581,10439.00,3,186.11
491,7114.00,3,186.08
581,10438.00,3,185.34
332,8822.00,3,184.81
582,10510.00,3,184.36
407,5615.00,3,183.07
110,569.00,3,182.90
26,4499.00,3,182.23
582,3145.00,3,182.09
570,2907.00,3,181.25
502,4513.00,3,180.80
332,8701.00,3,180.52
8,3969.00,3,180.01
406,11737.00,3,179.68
504,4250.00,3,179.65
205,7186.00,3,179.12
491,4205.00,3,178.80
407,4339.00,3,178.40
26,2799.00,3,178.26
38,25.00,3,178.07
502,8148.00,3,176.87
570,157.00,3,174.58
38,8945.00,3,174.35
581,215.00,3,174.33
582,10513.00,3,173.97
406,6926.00,3,173.58
407,5546.00,3,173.19
26,2461.00,3,172.75
129,5692.00,3,172.70
582,8935.00,3,172.28
565,730.00,3,171.44
504,10056.00,3,170.00
38,4596.00,3,169.74
502,11653.00,3,169.43
665,6850.00,3,169.31
504,5461.00,3,169.06
491,5657.00,3,168.61
26,2472.00,3,168.13
582,4541.00,3,167.78
665,5567.00,3,167.51
406,7626.00,3,167.05
26,1356.00,3,167.00
38,4605.00,3,166.87
38,4471.00,3,166.84
581,536.00,3,166.01
565,10086.00,3,165.54
489,8744.00,3,165.17
504,10050.00,3,164.52
581,10442.00,3,162.73
504,10055.00,3,162.24
38,8903.00,3,161.38
38,4440.00,3,161.36
491,597.00,3,159.06
337,822.00,3,158.77
569,583.00,3,158.29
337,7748.00,3,157.02
569,7748.00,3,157.02
504,11711.00,3,156.63
332,8649.00,3,156.60
38,496.00,3,156.31
189,8057.00,3,156.17
582,2556.00,3,155.92
665,150.00,3,155.40
189,8361.00,3,155.38
581,10437.00,3,155.11
26,6328.00,3,152.03
504,6320.00,3,149.49
332,7935.00,3,149.06
337,654.00,3,148.26
489,8661.00,3,148.14
407,7108.00,3,147.79
407,7035.00,3,147.73
26,6197.00,3,146.81
8,8695.00,3,146.65
54,8695.00,3,146.65
332,11750.00,3,146.56
489,10296.00,3,146.28
110,8595.00,3,144.83
189,8055.00,3,144.58
189,8354.00,3,143.89
407,7104.00,3,143.26
406,6938.00,3,142.93
38,485.00,3,142.79
54,6756.00,3,142.41
26,292.00,3,138.49
26,8808.00,3,138.47
110,2504.00,3,136.55
189,7291.00,3,136.54
581,10443.00,3,132.82
54,1129.00,3,130.92
665,541.00,3,130.79
565,5554.00,3,128.42
581,594.00,3,126.50
110,8034.00,3,125.84
26,2466.00,3,124.26
581,10444.00,3,118.74
110,3043.00,3,113.57
581,10445.00,3,112.91
8,10304.00,3,112.75
665,10304.00,3,112.75
54,1315.00,3,111.45
26,4502.00,3,110.43
489,8719.00,3,109.55
54,7888.00,3,108.39
581,1451.00,3,107.20
491,11651.00,3,102.98
38,857.00,3,99.73
665,11660.00,3,97.48
565,1919.00,3,95.76
502,10359.00,3,87.65
38,7043.00,3,87.20
569,10314.00,3,76.61
491,4438.00,3,72.59
110,4229.00,3,68.22
110,2512.00,3,66.90
189,8360.00,3,66.80
269,4192.00,3,23.30
332,6140.00,3,12.20
110,1294.00,3,-10.87
665,14.00,3,-62.81
406,11736.00,3,
565,2064.00,3,
581,11572.00,3,
511,7331.00,4,542.98
511,7358.00,4,526.50
511,7314.00,4,483.87
375,11733.00,4,339.12
566,10456.00,4,316.33
473,7578.00,4,288.00
473,7578.00,4,288.00
511,7577.00,4,281.37
568,10169.00,4,278.61
544,6237.00,4,273.52
666,11695.00,4,271.20
532,7802.00,4,264.16
566,10458.00,4,257.45
132,7217.00,4,237.69
405,6234.00,4,235.24
511,7327.00,4,223.79
666,1924.00,4,219.25
666,147.00,4,212.27
511,7356.00,4,210.30
546,8642.00,4,209.31
176,8960.00,4,208.43
132,8024.00,4,207.50
566,10453.00,4,207.40
176,2070.00,4,204.73
545,10926.00,4,202.82
566,1911.00,4,200.77
666,1080.00,4,199.36
546,8820.00,4,199.15
566,10455.00,4,197.48
666,11701.00,4,190.55
132,2792.00,4,185.98
511,9103.00,4,185.38
375,8178.00,4,185.01
375,10889.00,4,183.91
215,5268.00,4,181.95
566,2827.00,4,179.84
132,6273.00,4,177.99
577,374.00,4,175.99
473,8206.00,4,175.25
473,8206.00,4,175.25
473,8205.00,4,174.44
473,8205.00,4,174.44
215,4456.00,4,171.97
375,10092.00,4,170.13
375,10090.00,4,167.92
568,10404.00,4,166.75
577,908.00,4,166.45
405,4569.00,4,165.12
132,339.00,4,162.10
405,5691.00,4,159.10
448,4570.00,4,156.80
215,4465.00,4,154.97
666,11690.00,4,153.91
532,10158.00,4,153.79
566,1912.00,4,153.05
215,4454.00,4,152.35
666,11700.00,4,151.28
215,4455.00,4,151.01
566,1922.00,4,150.99
215,5820.00,4,150.87
405,8906.00,4,150.08
666,130.00,4,149.34
446,4638.00,4,148.97
405,7847.00,4,148.81
546,9642.00,4,148.08
215,4967.00,4,147.99
577,6844.00,4,147.76
566,3044.00,4,147.14
511,7360.00,4,146.91
176,5509.00,4,145.45
448,8106.00,4,145.19
545,10111.00,4,145.03
577,74.00,4,144.25
511,8213.00,4,143.76
566,11454.00,4,142.80
473,8432.00,4,140.74
473,8432.00,4,140.74
577,1582.00,4,139.81
546,8046.00,4,139.77
215,4470.00,4,139.50
544,8668.00,4,138.55
511,9095.00,4,138.23
405,7132.00,4,137.05
511,8186.00,4,136.80
215,2832.00,4,136.08
511,7318.00,4,136.03
566,10457.00,4,134.87
215,7727.00,4,131.87
132,2794.00,4,131.26
176,8689.00,4,130.49
375,5577.00,4,130.45
176,6902.00,4,129.92
546,8821.00,4,129.88
405,7136.00,4,129.73
566,929.00,4,129.56
577,452.00,4,128.85
375,6532.00,4,127.53
566,11455.00,4,127.38
566,10143.00,4,127.14
375,4977.00,4,126.62
546,7232.00,4,126.42
215,5580.00,4,126.38
215,9648.00,4,126.07
532,7813.00,4,125.82
446,6569.00,4,125.80
176,7061.00,4,125.24
132,3632.00,4,124.53
405,7846.00,4,123.88
577,1348.00,4,122.69
215,5581.00,4,120.10
577,169.00,4,119.58
375,11732.00,4,119.05
176,6317.00,4,117.52
65,4028.00,4,116.99
532,4028.00,4,116.99
176,7893.00,4,116.18
215,10229.00,4,116.04
132,7094.00,4,114.38
215,4466.00,4,113.97
176,1551.00,4,113.61
566,10145.00,4,113.43
132,6458.00,4,112.51
584,8069.00,4,112.26
132,2783.00,4,111.81
331,5584.00,4,111.66
500,5584.00,4,111.66
532,8431.00,4,111.25
331,4311.00,4,109.60
215,11451.00,4,109.22
375,11734.00,4,108.08
566,1910.00,4,107.91
132,2774.00,4,106.63
546,6958.00,4,106.41
331,5587.00,4,106.30
566,1926.00,4,104.94
566,137.00,4,104.29
215,4323.00,4,103.74
568,6703.00,4,103.16
65,1546.00,4,103.02
132,4533.00,4,102.29
568,8581.00,4,101.20
448,7965.00,4,100.87
331,5591.00,4,100.70
500,5591.00,4,100.70
176,10120.00,4,100.40
65,1535.00,4,100.28
448,2843.00,4,100.04
405,7131.00,4,99.64
375,4679.00,4,98.26
446,9673.00,4,97.60
577,172.00,4,96.57
215,10303.00,4,94.46
375,9322.00,4,93.85
545,7624.00,4,92.04
500,8897.00,4,91.41
546,9681.00,4,89.10
568,10394.00,4,89.06
500,652.00,4,88.69
176,7084.00,4,88.65
666,11693.00,4,87.28
577,158.00,4,87.04
666,265.00,4,86.82
584,10927.00,4,86.58
666,11698.00,4,86.42
176,7007.00,4,86.19
448,1093.00,4,85.13
532,3939.00,4,84.61
448,7963.00,4,84.42
532,11449.00,4,84.10
545,8888.00,4,83.44
176,5615.00,4,83.07
545,9798.00,4,82.09
448,6199.00,4,81.97
546,9680.00,4,81.91
666,11689.00,4,81.22
473,10733.00,4,80.00
473,10735.00,4,80.00
473,10733.00,4,80.00
446,3635.00,4,79.83
666,11685.00,4,79.79
666,11697.00,4,79.50
577,4583.00,4,79.48
546,6994.00,4,77.05
568,6994.00,4,77.05
545,6584.00,4,76.90
545,8823.00,4,76.13
65,4945.00,4,75.36
132,4534.00,4,74.39
473,10736.00,4,74.29
375,6246.00,4,74.20
532,10161.00,4,73.58
65,5546.00,4,73.19
215,4459.00,4,72.83
577,4281.00,4,72.34
448,228.00,4,72.28
577,162.00,4,72.25
666,11691.00,4,71.66
568,10167.00,4,71.15
405,7138.00,4,71.09
545,11756.00,4,71.01
500,651.00,4,69.43
331,6901.00,4,69.23
65,8817.00,4,68.16
473,6323.00,4,67.63
473,6323.00,4,67.63
544,7899.00,4,67.47
65,5774.00,4,66.70
448,5774.00,4,66.70
545,11759.00,4,66.34
176,6291.00,4,64.46
65,7834.00,4,63.32
577,5606.00,4,63.03
176,9612.00,4,61.61
511,8199.00,4,61.22
666,11703.00,4,60.39
545,9791.00,4,60.04
511,7320.00,4,60.02
584,5530.00,4,59.24
577,4586.00,4,58.61
331,6281.00,4,55.49
65,2321.00,4,55.02
532,2321.00,4,55.02
577,388.00,4,54.83
532,11462.00,4,54.81
666,11688.00,4,54.43
448,7967.00,4,53.46
545,11758.00,4,53.21
331,5585.00,4,52.71
500,5585.00,4,52.71
375,10185.00,4,50.65
577,3126.00,4,50.05
446,7987.00,4,48.90
446,7974.00,4,48.16
584,7108.00,4,47.79
331,7594.00,4,46.86
132,6197.00,4,46.81
448,7959.00,4,46.01
500,7721.00,4,44.98
446,10117.00,4,44.88
446,10508.00,4,44.72
331,8898.00,4,44.51
500,8898.00,4,44.51
448,7956.00,4,44.24
500,217.00,4,42.25
331,10173.00,4,40.97
544,5101.00,4,39.89
446,10119.00,4,36.66
132,2773.00,4,36.49
331,9319.00,4,35.90
500,9319.00,4,35.90
666,11699.00,4,33.80
545,1552.00,4,28.42
546,6921.00,4,25.24
446,8814.00,4,24.38
546,9641.00,4,23.28
546,6915.00,4,23.15
546,7770.00,4,22.83
331,10172.00,4,22.78
532,5281.00,4,22.47
568,11634.00,4,19.68
532,10163.00,4,17.63
584,10934.00,4,15.27
500,5586.00,4,13.51
545,11757.00,4,13.42
584,8064.00,4,12.49
584,10932.00,4,12.25
473,8254.00,4,11.94
473,8254.00,4,11.94
65,4216.00,4,9.35
544,6244.00,4,5.94
584,6274.00,4,3.90
473,8250.00,4,2.67
473,8250.00,4,2.67
511,8309.00,4,2.41
544,8561.00,4,1.83
568,4289.00,4,1.47
584,6651.00,4,0.19
532,11805.00,4,-0.80
666,4244.00,4,-1.60
544,6946.00,4,-3.63
446,11801.00,4,-12.91
584,8067.00,4,-17.46
511,7498.00,4,-19.11
473,9040.00,4,-21.55
473,9040.00,4,-21.55
546,7772.00,4,-21.66
584,5538.00,4,-22.14
546,8911.00,4,-22.43
473,10734.00,4,-31.04
473,10734.00,4,-31.04
584,10930.00,4,-32.36
473,8201.00,4,-33.06
473,8201.00,4,-33.06
584,6650.00,4,-35.55
473,9404.00,4,-37.74
473,9404.00,4,-37.74
544,8638.00,4,-40.97
132,3590.00,4,-42.80
544,4076.00,4,-48.75
584,10929.00,4,-48.89
544,6949.00,4,-51.68
544,6952.00,4,-80.25
65,11173.00,4,-104.33
532,11793.00,4,-117.77
568,11636.00,4,-136.17
511,8187.00,4,-149.06
65,5289.00,4,-260.11
473,7745.00,4,
473,7745.00,4,
511,8204.00,4,
544,8836.00,4,
566,11284.00,4,
584,11461.00,4,
666,11684.00,4,
661,7855.00,5,253.23
661,10300.00,5,226.96
661,11817.00,5,220.57
661,10301.00,5,182.53
449,11752.00,5,179.58
661,11646.00,5,178.37
439,7802.00,5,164.16
661,11417.00,5,163.44
661,11745.00,5,156.83
61,10151.00,5,153.15
431,10402.00,5,138.18
499,7217.00,5,137.69
439,8870.00,5,127.20
398,10943.00,5,124.50
449,11264.00,5,120.36
130,631.00,5,109.20
501,18.00,5,107.85
652,11723.00,5,107.63
398,1064.00,5,102.66
661,11744.00,5,101.80
499,8403.00,5,101.55
400,4202.00,5,100.32
400,8820.00,5,99.15
661,8723.00,5,93.61
439,10157.00,5,93.14
439,3633.00,5,91.94
439,3986.00,5,90.06
398,7033.00,5,89.88
431,8096.00,5,87.81
400,3746.00,5,87.75
501,10.00,5,87.75
501,10.00,5,87.75
400,8004.00,5,83.96
216,10228.00,5,83.02
652,11796.00,5,80.89
431,7049.00,5,80.53
661,10297.00,5,77.98
661,10919.00,5,75.54
449,11751.00,5,72.61
431,7050.00,5,70.93
439,7805.00,5,70.10
661,6204.00,5,68.41
431,7059.00,5,66.13
400,7239.00,5,65.59
499,8794.00,5,64.66
449,8706.00,5,62.53
439,10156.00,5,61.61
398,416.00,5,61.35
439,5749.00,5,59.60
574,10093.00,5,58.65
501,10098.00,5,56.52
411,9030.00,5,54.64
411,5249.00,5,53.95
439,10158.00,5,53.79
501,8640.00,5,53.73
398,6656.00,5,52.09
439,7815.00,5,51.94
574,10087.00,5,50.67
130,7111.00,5,50.31
130,1247.00,5,49.88
400,4638.00,5,48.97
663,8770.00,5,48.47
431,10403.00,5,48.00
501,9649.00,5,47.42
398,435.00,5,46.57
449,11755.00,5,46.41
661,8727.00,5,45.80
61,2863.00,5,45.49
398,10461.00,5,44.22
398,7177.00,5,43.20
431,7609.00,5,42.83
216,4448.00,5,40.25
499,7021.00,5,40.04
431,7715.00,5,38.94
445,10503.00,5,38.12
445,2323.00,5,37.80
499,10356.00,5,37.31
398,10941.00,5,34.52
130,1264.00,5,32.27
130,1236.00,5,31.78
449,8702.00,5,30.86
130,1242.00,5,30.35
400,8684.00,5,29.86
216,6138.00,5,28.71
431,7055.00,5,28.47
130,2871.00,5,28.09
216,1126.00,5,28.05
130,1230.00,5,27.82
130,1432.00,5,27.27
130,4578.00,5,26.51
400,7232.00,5,26.42
445,7232.00,5,26.42
439,7813.00,5,25.82
400,7803.00,5,25.24
216,10348.00,5,25.20
499,3632.00,5,24.53
449,1194.00,5,24.45
501,10500.00,5,24.00
449,7949.00,5,23.38
130,4367.00,5,23.26
216,4445.00,5,21.19
130,1246.00,5,20.25
501,11459.00,5,20.25
400,4195.00,5,20.15
431,4177.00,5,19.25
574,7780.00,5,18.83
574,4850.00,5,18.71
411,10105.00,5,16.23
449,6593.00,5,15.56
652,5293.00,5,15.29
445,5123.00,5,15.15
652,10636.00,5,14.65
216,6138.00,5,14.59
411,7085.00,5,13.33
216,4447.00,5,11.74
431,1165.00,5,10.92
61,1206.00,5,10.78
652,8925.00,5,10.44
216,2231.00,5,9.46
411,5709.00,5,9.30
400,8954.00,5,7.66
445,8954.00,5,7.66
439,8892.00,5,7.21
130,6907.00,5,6.85
431,7051.00,5,6.72
398,6958.00,5,6.41
398,7763.00,5,6.23
216,8889.00,5,3.78
449,8698.00,5,2.74
411,5703.00,5,2.53
61,1214.00,5,1.20
411,5721.00,5,-2.21
411,7800.00,5,-2.21
216,4451.00,5,-2.39
574,1505.00,5,-2.57
400,5265.00,5,-2.99
663,3031.00,5,-3.32
398,9505.00,5,-4.26
411,5713.00,5,-4.94
216,8416.00,5,-5.84
398,170.00,5,-6.14
398,7030.00,5,-6.24
398,13.00,5,-6.45
398,4601.00,5,-6.65
130,8805.00,5,-6.76
499,8787.00,5,-7.52
499,8791.00,5,-7.69
130,1265.00,5,-8.08
216,4444.00,5,-10.74
661,8714.00,5,-11.44
449,4532.00,5,-11.48
574,10407.00,5,-11.79
449,7943.00,5,-12.27
411,11402.00,5,-12.56
216,4452.00,5,-13.19
661,10102.00,5,-14.32
411,2312.00,5,-15.45
439,11449.00,5,-15.90
216,4453.00,5,-17.55
61,1205.00,5,-18.13
449,1188.00,5,-18.41
663,9324.00,5,-20.00
501,11429.00,5,-20.54
431,8711.00,5,-20.94
501,11749.00,5,-21.73
501,7901.00,5,-22.75
216,5811.00,5,-24.63
400,7769.00,5,-25.11
445,7769.00,5,-25.11
439,10161.00,5,-26.42
501,8883.00,5,-27.31
411,9028.00,5,-27.93
431,6280.00,5,-28.50
499,6839.00,5,-28.60
61,8957.00,5,-28.89
400,8953.00,5,-29.24
439,5617.00,5,-29.43
445,5726.00,5,-29.70
439,7620.00,5,-31.80
449,1192.00,5,-32.43
499,8799.00,5,-33.23
411,5710.00,5,-34.66
499,8790.00,5,-35.43
501,8884.00,5,-35.44
411,4528.00,5,-36.20
663,11674.00,5,-36.57
411,5720.00,5,-38.27
501,6932.00,5,-38.53
574,7006.00,5,-38.61
663,11682.00,5,-38.87
411,9032.00,5,-41.18
574,7592.00,5,-41.82
61,1213.00,5,-42.72
652,5308.00,5,-42.92
449,8313.00,5,-44.65
61,4369.00,5,-44.89
574,10409.00,5,-45.09
499,8796.00,5,-45.17
439,11462.00,5,-45.19
501,7613.00,5,-45.48
663,11681.00,5,-45.51
574,10410.00,5,-46.21
61,4491.00,5,-46.28
663,11444.00,5,-47.01
652,11541.00,5,-48.49
661,8725.00,5,-49.50
445,10534.00,5,-49.67
61,4994.00,5,-54.75
574,10411.00,5,-54.85
574,10412.00,5,-55.29
61,4174.00,5,-57.55
499,4221.00,5,-57.76
652,11542.00,5,-58.70
664,11784.00,5,-60.31
501,5771.00,5,-61.50
61,1223.00,5,-62.84
574,4357.00,5,-62.92
574,10119.00,5,-63.34
216,10349.00,5,-64.74
449,11753.00,5,-66.18
664,11774.00,5,-66.28
499,8801.00,5,-67.53
663,11814.00,5,-67.76
61,1224.00,5,-68.21
501,11748.00,5,-68.50
652,10133.00,5,-70.87
61,2958.00,5,-71.83
664,11760.00,5,-75.59
499,8797.00,5,-76.17
652,11730.00,5,-76.39
574,9641.00,5,-76.72
499,8802.00,5,-80.84
663,11676.00,5,-82.45
664,11799.00,5,-85.11
449,10113.00,5,-85.60
664,11790.00,5,-86.52
663,11415.00,5,-87.03
652,94.00,5,-93.10
664,11785.00,5,-93.73
449,11754.00,5,-99.29
574,1066.00,5,-103.23
664,11778.00,5,-103.87
663,11672.00,5,-104.05
445,5728.00,5,-104.87
652,11726.00,5,-105.79
663,11677.00,5,-107.74
130,7713.00,5,-111.66
445,4970.00,5,-112.14
445,10068.00,5,-112.48
663,10095.00,5,-112.76
664,11775.00,5,-113.24
445,4200.00,5,-114.52
445,4652.00,5,-125.69
664,11770.00,5,-131.29
664,11791.00,5,-132.70
663,11673.00,5,-133.47
664,11773.00,5,-135.10
652,11728.00,5,-135.45
652,85.00,5,-136.44
664,11780.00,5,-148.98
652,11725.00,5,-150.34
664,11771.00,5,-152.44
663,11671.00,5,-167.29
663,11679.00,5,-168.84
445,11403.00,5,-179.38
664,11792.00,5,-189.49
661,8715.00,5,-190.66
652,11731.00,5,-202.67
664,11783.00,5,-206.90
652,11722.00,5,
664,11768.00,5,
104,1312.00,6,
104,2829.00,6,
104,2232.00,6,
104,8810.00,6,
104,2230.00,6,
104,2441.00,6,
104,2218.00,6,
104,3657.00,6,
104,10494.00,6,
104,10102.00,6,
104,2215.00,6,
104,7912.00,6,
245,10345.00,6,
245,3720.00,6,
245,6317.00,6,
245,10188.00,6,
245,1054.00,6,
245,2783.00,6,
245,11357.00,6,
245,7543.00,6,
245,7144.00,6,
245,10122.00,6,
245,10346.00,6,
245,2508.00,6,
245,10324.00,6,
245,10887.00,6,
245,10123.00,6,
245,10124.00,6,
245,7893.00,6,
245,2070.00,6,
401,3072.00,6,
401,6948.00,6,
401,8561.00,6,
401,6947.00,6,
401,10499.00,6,
401,5101.00,6,
401,6952.00,6,
401,6960.00,6,
401,2916.00,6,
401,6949.00,6,
451,3031.00,6,
451,9680.00,6,
451,11354.00,6,
451,10537.00,6,
451,6915.00,6,
451,6913.00,6,
451,5293.00,6,
451,8647.00,6,
451,10153.00,6,
451,11444.00,6,
451,10155.00,6,
451,2430.00,6,
451,4190.00,6,
451,1365.00,6,
453,7096.00,6,
453,8376.00,6,
453,7768.00,6,
453,6557.00,6,
453,10103.00,6,
453,6562.00,6,
453,7932.00,6,
453,10339.00,6,
453,5570.00,6,
453,8703.00,6,
453,11415.00,6,
453,6246.00,6,
=======
49,8081.00,0,807.05
578,10370.00,0,785.02
578,10367.00,0,753.80
580,967.00,0,748.66
578,2757.00,0,710.00
578,10368.00,0,682.66
555,3473.00,0,678.20
505,892.00,0,669.24
578,10369.00,0,669.01
578,10364.00,0,668.83
580,801.00,0,667.83
578,10382.00,0,667.31
17,3079.00,0,667.20
17,7598.00,0,665.30
239,7828.00,0,654.89
580,5079.00,0,654.40
63,2487.00,0,648.52
131,700.00,0,647.88
506,700.00,0,647.88
580,10428.00,0,643.70
578,973.00,0,643.60
29,3215.00,0,638.69
564,5150.00,0,638.49
239,6813.00,0,637.37
447,4106.00,0,635.27
556,193.00,0,629.87
1,883.00,0,627.55
556,9851.00,0,626.14
1,7564.00,0,625.74
1,5646.00,0,622.82
56,1116.00,0,622.32
580,252.00,0,620.72
17,2267.00,0,618.10
555,2267.00,0,618.10
447,4877.00,0,617.76
63,520.00,0,617.45
131,520.00,0,617.45
17,953.00,0,616.48
555,953.00,0,616.48
1,4342.00,0,613.00
29,8084.00,0,611.84
239,6216.00,0,611.46
17,8000.00,0,611.41
239,8025.00,0,610.53
573,10475.00,0,610.45
111,2353.00,0,609.95
131,5261.00,0,609.90
506,5261.00,0,609.90
1,2858.00,0,604.52
29,5748.00,0,601.06
12,9860.00,0,597.30
555,39.00,0,596.91
580,6686.00,0,595.61
56,256.00,0,595.26
573,10237.00,0,595.10
56,5511.00,0,593.53
564,2478.00,0,593.30
49,2194.00,0,592.93
29,671.00,0,592.42
573,10466.00,0,592.41
409,3487.00,0,592.14
63,6423.00,0,591.03
111,194.00,0,591.03
505,9341.00,0,587.90
239,6744.00,0,587.16
505,855.00,0,586.63
29,673.00,0,586.40
409,410.00,0,586.28
556,3077.00,0,585.91
409,6669.00,0,585.41
409,740.00,0,583.40
573,10478.00,0,582.45
555,3688.00,0,582.02
46,6488.00,0,581.15
443,6496.00,0,579.11
1,3627.00,0,577.46
17,997.00,0,575.75
447,4677.00,0,575.36
63,5794.00,0,575.20
56,1121.00,0,574.18
573,10470.00,0,573.47
111,4446.00,0,572.82
564,813.00,0,572.67
580,10432.00,0,572.24
131,858.00,0,570.10
506,858.00,0,570.10
131,7124.00,0,569.58
580,314.00,0,568.50
239,938.00,0,567.65
399,7045.00,0,567.01
409,161.00,0,566.99
573,10481.00,0,566.85
49,208.00,0,565.52
578,5464.00,0,564.50
580,6677.00,0,564.22
